feature_index,feature,importance
1485,team2_stats.opponent-1st-inning-runs-per-game.Last 1,15643151710.14769
1010,team1_stats.strikeouts-per-walk.2023,15396682990.40107
1803,team2_stats.opponent-runs-per-game.2023,14515042154.019512
1642,team2_stats.opponent-first-6-innings-runs-per-game.2023,14240950004.936836
396,team1_stats.opponent-4th-inning-runs-per-game.Last 1,13768277540.722675
389,team1_stats.opponent-3rd-inning-runs-per-game.Last 1,13733422766.038872
1384,team2_stats.home-runs-per-game.Last 1,13686437627.049358
1838,team2_stats.opponent-singles-per-game.2023,13676921208.87443
1863,team2_stats.opponent-stolen-bases-attempted.Last 1,13476828756.696682
41,team1_stats.6th-inning-runs-per-game.Last 1,13306101774.258923
382,team1_stats.opponent-2nd-inning-runs-per-game.Last 1,13293712457.674862
2191,team2_stats.walks-per-game.Last 1,13144174162.397797
1621,team2_stats.opponent-extra-inning-runs-per-game.2023,13100375141.503578
2001,team2_stats.run-differential.2024,12975753510.858768
1790,team2_stats.opponent-run-differential.2024,12958876782.766682
2226,weather.precipitation,12864386042.339273
2227,weather.rain,12861032810.74255
375,team1_stats.opponent-1st-inning-runs-per-game.Last 1,12855328889.597904
256,team1_stats.home-run-pct.2023,12847911309.629103
1211,team2_stats.caught-stealing-per-game.2023,12650132422.573341
975,team1_stats.stolen-bases-attempted-per-game.2023,12548017604.637989
1544,team2_stats.opponent-at-bats-per-game.2023,12510681040.103785
1586,team2_stats.opponent-doubles-per-game.2023,12499536045.402863
192,team1_stats.games-played.2024,12411241240.789257
798,team1_stats.opponent-total-bases-per-game.2023,12359032612.248447
1978,team2_stats.plate-appearances.2023,12354971493.254799
1915,team2_stats.opponent-triples-per-game.2023,12289652315.58384
704,team1_stats.opponent-sacrifice-flys-per-game.Last 1,12227658970.407455
1870,team2_stats.opponent-stolen-bases-per-game.Last 1,12224573681.066479
2042,team2_stats.season-sos-by-other.Lo,11738164836.675268
1520,team2_stats.opponent-6th-inning-runs-per-game.Last 1,11723561416.20522
1191,team2_stats.away-by-other.Lo,11692469847.65369
2173,team2_stats.walk-pct.2023,11313384574.754623
105,team1_stats.caught-stealing-per-game.Last 1,11309006573.48716
466,team1_stats.opponent-caught-stealing-per-game.Last 1,11166752383.844334
346,team1_stats.no-run-first-inning-pct.Rank,11110981210.8605
1111,team1_stats.yes-run-first-inning-pct.Rank,11110981210.430426
1940,team2_stats.opponent-walks-per-game.Last 1,11041780586.314083
1677,team2_stats.opponent-hits-per-game.2023,11039669597.704653
2089,team2_stats.stolen-bases-attempted-per-game.Last 1,11006244908.82035
1776,team2_stats.opponent-plate-appearances.2024,10934143124.878906
1154,team2_stats.7th-inning-runs-per-game.2023,10636833424.082436
1635,team2_stats.opponent-first-5-innings-runs-per-game.2023,10421792450.969902
892,team1_stats.run-differential.Away,10365851867.965137
1442,team2_stats.luck-by-other.Hi,10332191033.045736
732,team1_stats.opponent-singles-per-game.Last 1,10063171950.215454
2096,team2_stats.stolen-bases-per-game.Last 1,10030195781.606537
1971,team2_stats.outs-pitched-per-game.2023,9987530327.136946
219,team1_stats.hits-per-9.2023,9921237573.112972
2092,team2_stats.stolen-bases-per-game.2023,9846106434.442657
2134,team2_stats.total-bases-per-game.2023,9721556377.137398
525,team1_stats.opponent-first-5-innings-runs-per-game.2023,9574007297.82951
1912,team2_stats.opponent-total-bases-per-game.Last 1,9194168401.043541
1279,team2_stats.first-4-innings-runs-per-game.Last 1,9106567987.515652
666,team1_stats.opponent-plate-appearances.2024,9059013765.842098
1481,team2_stats.opponent-1st-inning-runs-per-game.2023,8995775432.66521
2040,team2_stats.season-sos-by-other.Hi,8922945537.816154
274,team1_stats.home-runs-per-game.Last 1,8857604247.925589
410,team1_stats.opponent-6th-inning-runs-per-game.Last 1,8846439987.397997
209,team1_stats.hit-by-pitch-per-game.Last 1,8817758789.728891
1551,team2_stats.opponent-at-bats-per-home-run.2023,8785903772.44726
1272,team2_stats.extra-inning-runs-per-game.Last 1,8613122899.962328
1226,team2_stats.double-plays-per-game.2023,8572992829.681
641,team1_stats.opponent-no-run-first-inning-pct.Last 1,8553960027.6278
2150,team2_stats.vs-1-5-by-other.Lo,8466211093.243153
1964,team2_stats.opponent-yes-run-first-inning-pct.2023,8264554035.069004
858,team1_stats.opponent-yes-run-first-inning-pct.Last 1,8248225684.875844
870,team1_stats.plate-appearances.Away,8045249960.582352
320,team1_stats.last-5-games-by-other.Hi,8036582747.0161705
2021,team2_stats.sacrifice-flys-per-game.2023,7993646163.647614
756,team1_stats.opponent-stolen-bases-per-game.2023,7982036808.369324
2002,team2_stats.run-differential.Away,7851572233.469057
1791,team2_stats.opponent-run-differential.Away,7804391535.681047
711,team1_stats.opponent-sacrifice-hits-per-game.Last 1,7746811913.992525
871,team1_stats.plate-appearances.Home,7678105061.468243
1352,team2_stats.home-adv-by-other.Lo,7623795028.619947
1919,team2_stats.opponent-triples-per-game.Last 1,7556845076.579315
1237,team2_stats.doubles-per-game.Last 1,7520082908.958044
1845,team2_stats.opponent-slugging-pct.2023,7329657423.901533
819,team1_stats.opponent-walks-per-9.2023,7041168558.436052
1104,team1_stats.win-pct-close-games.Rank,6904448937.924651
853,team1_stats.opponent-win-pct-close-games.Rank,6904448937.70928
480,team1_stats.opponent-doubles-per-game.Last 1,6783047966.1380825
48,team1_stats.7th-inning-runs-per-game.Last 1,6712563558.91782
1792,team2_stats.opponent-run-differential.Home,6586022262.543697
2003,team2_stats.run-differential.Home,6551879178.288906
915,team1_stats.sacrifice-flys-per-game.Last 1,6515778111.673212
1151,team2_stats.6th-inning-runs-per-game.Last 1,6327470687.632042
193,team1_stats.games-played.Away,6226347795.050594
194,team1_stats.games-played.Home,6217947959.357998
861,team1_stats.outs-pitched-per-game.2023,6086608020.327218
417,team1_stats.opponent-7th-inning-runs-per-game.Last 1,5935738936.7429905
721,team1_stats.opponent-shutouts.2023,5925101648.269793
1649,team2_stats.opponent-grounded-into-double-plays-per-game.2023,5845534578.047333
277,team1_stats.in-division-by-other.Hi,5825710121.979128
1778,team2_stats.opponent-plate-appearances.Home,5585786517.25848
685,team1_stats.opponent-run-differential.Rank,5567254569.011018
896,team1_stats.run-differential.Rank,5567254567.824303
1777,team2_stats.opponent-plate-appearances.Away,5383999012.545258
2045,team2_stats.secondary-average.2023,5346154258.524876
1684,team2_stats.opponent-hits-per-run.2023,5293693853.376614
1340,team2_stats.hits-per-game.Last 1,5217331127.954414
2063,team2_stats.singles-per-game.Last 1,5207540798.585693
809,team1_stats.opponent-triples-per-game.Last 1,5086478604.015629
1576,team2_stats.opponent-caught-stealing-per-game.Last 1,4993782227.429916
668,team1_stats.opponent-plate-appearances.Home,4643996629.914478
667,team1_stats.opponent-plate-appearances.Away,4444540687.61478
922,team1_stats.sacrifice-hits-per-game.Last 1,4332773054.131325
403,team1_stats.opponent-5th-inning-runs-per-game.Last 1,4331813384.148487
627,team1_stats.opponent-last-4-innings-runs-per-game.Last 1,4259417328.736435
1319,team2_stats.hit-by-pitch-per-game.Last 1,4226943784.0786595
1215,team2_stats.caught-stealing-per-game.Last 1,4223899862.155105
515,team1_stats.opponent-extra-inning-runs-per-game.Last 1,3971300281.6460857
127,team1_stats.doubles-per-game.Last 1,3945035819.6975803
2194,team2_stats.walks-plus-hits-per-inning-pitched.2023,3925860708.2361135
693,team1_stats.opponent-runs-per-game.2023,3879790967.808319
1660,team2_stats.opponent-hit-by-pitch-per-game.Last 1,3864094192.246374
1444,team2_stats.luck-by-other.Lo,3758349602.478633
1233,team2_stats.doubles-per-game.2023,3516691512.0616684
918,team1_stats.sacrifice-hits-per-game.2023,3422054010.9723816
529,team1_stats.opponent-first-5-innings-runs-per-game.Last 1,3328296005.792055
2075,team2_stats.sos-basic-by-other.Lo,3306772254.430359
665,team1_stats.opponent-plate-appearances.2023,3261058429.324543
2145,team2_stats.triples-per-game.Last 1,3248265488.201603
2025,team2_stats.sacrifice-flys-per-game.Last 1,3189461495.1639442
130,team1_stats.earned-run-average.2023,3139239551.0232315
1817,team2_stats.opponent-sacrifice-hits-per-game.2023,2834599819.603707
1814,team2_stats.opponent-sacrifice-flys-per-game.Last 1,2776543525.178591
1955,team2_stats.opponent-win-pct-all-games.Last 3,2618274380.8854733
2206,team2_stats.win-pct-all-games.Last 3,2608683528.028879
2032,team2_stats.sacrifice-hits-per-game.Last 1,2269950458.3047256
1301,team2_stats.games-played.2023,2258151365.6251335
683,team1_stats.opponent-run-differential.Last 1,1998864433.9511185
1077,team1_stats.walks-per-game.2023,1980194553.88723
1600,team2_stats.opponent-earned-runs-against-per-game.2023,1963158437.7864609
313,team1_stats.last-4-innings-runs-per-game.2023,1871920421.023758
2099,team2_stats.strikeout-pct.2023,1837132795.25663
226,team1_stats.hits-per-game.2023,1791330174.2409058
1821,team2_stats.opponent-sacrifice-hits-per-game.Last 1,1749410481.497795
846,team1_stats.opponent-win-pct-all-games.Rank,1739219865.0569272
1097,team1_stats.win-pct-all-games.Rank,1739219864.4107084
1322,team2_stats.hits-for-extra-bases-pct.2023,1724619114.9580574
1775,team2_stats.opponent-plate-appearances.2023,1285591467.75148
684,team1_stats.opponent-run-differential.Last 3,1243580659.6119232
895,team1_stats.run-differential.Last 3,1243580628.0998573
1035,team1_stats.triples-per-game.Last 1,1016604135.9408398
1389,team2_stats.in-division-by-other.Lo,782721039.0318699
1936,team2_stats.opponent-walks-per-game.2023,752347163.3807821
1427,team2_stats.last-4-innings-runs-per-game.Last 1,554950258.3200111
1140,team2_stats.5th-inning-runs-per-game.2023,373104595.5789108
1751,team2_stats.opponent-no-run-first-inning-pct.Last 1,344919140.3322334
1968,team2_stats.opponent-yes-run-first-inning-pct.Last 1,332565821.1146269
2231,weather.snowfall,229589731.52415276
2221,team2_stats.yes-run-first-inning-pct.Rank,211497511.51109505
1456,team2_stats.no-run-first-inning-pct.Rank,211497510.94659996
860,team1_stats.opponent-yes-run-first-inning-pct.Rank,158081441.7977333
643,team1_stats.opponent-no-run-first-inning-pct.Rank,158081441.07515335
1753,team2_stats.opponent-no-run-first-inning-pct.Rank,32827532.480106592
1970,team2_stats.opponent-yes-run-first-inning-pct.Rank,32827532.080943823
1795,team2_stats.opponent-run-differential.Rank,15226158.652853012
2006,team2_stats.run-differential.Rank,15226157.413324356
1794,team2_stats.opponent-run-differential.Last 3,4432660.9838523865
2005,team2_stats.run-differential.Last 3,4432630.4614601135
1451,team2_stats.no-run-first-inning-pct.2024,2645.3205604553223
342,team1_stats.no-run-first-inning-pct.Away,2564.4317016601562
639,team1_stats.opponent-no-run-first-inning-pct.Away,2563.328544616699
1750,team2_stats.opponent-no-run-first-inning-pct.Home,2270.4227142333984
1453,team2_stats.no-run-first-inning-pct.Home,2256.3549423217773
1452,team2_stats.no-run-first-inning-pct.Away,1994.9201545715332
1749,team2_stats.opponent-no-run-first-inning-pct.Away,1928.5370330810547
638,team1_stats.opponent-no-run-first-inning-pct.2024,1908.879249572754
856,team1_stats.opponent-yes-run-first-inning-pct.Away,1806.6061553955078
341,team1_stats.no-run-first-inning-pct.2024,1779.5193099975586
2216,team2_stats.yes-run-first-inning-pct.2024,1741.5535278320312
1107,team1_stats.yes-run-first-inning-pct.Away,1693.4174118041992
2218,team2_stats.yes-run-first-inning-pct.Home,1618.4673309326172
1967,team2_stats.opponent-yes-run-first-inning-pct.Home,1471.5734558105469
855,team1_stats.opponent-yes-run-first-inning-pct.2024,1228.2361793518066
1966,team2_stats.opponent-yes-run-first-inning-pct.Away,1199.1775255203247
2217,team2_stats.yes-run-first-inning-pct.Away,1158.4894981384277
1106,team1_stats.yes-run-first-inning-pct.2024,1102.894287109375
1748,team2_stats.opponent-no-run-first-inning-pct.2024,514.0165100097656
1965,team2_stats.opponent-yes-run-first-inning-pct.2024,320.3052062988281
1947,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Last 1,259.06897735595703
2198,team2_stats.walks-plus-hits-per-inning-pitched.Last 1,218.73220825195312
836,team1_stats.opponent-walks-plus-hits--per--innings-pitched.Home,214.03803253173828
1674,team2_stats.opponent-hits-per-9.Last 1,201.1642303466797
437,team1_stats.opponent-at-bats-per-game.Home,198.8238296508789
837,team1_stats.opponent-walks-plus-hits--per--innings-pitched.Last 1,179.18485260009766
1333,team2_stats.hits-per-9.Last 1,178.02428436279297
1088,team1_stats.walks-plus-hits-per-inning-pitched.Last 1,173.4386329650879
1945,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Away,171.3185043334961
1087,team1_stats.walks-plus-hits-per-inning-pitched.Home,163.8126449584961
570,team1_stats.opponent-hits-per-game.Home,148.10690307617188
1094,team1_stats.win-pct-all-games.Home,147.18927001953125
229,team1_stats.hits-per-game.Home,143.33404541015625
564,team1_stats.opponent-hits-per-9.Last 1,140.38784790039062
196,team1_stats.games-played.Last 3,138.12973022460938
863,team1_stats.outs-pitched-per-game.Away,136.30121612548828
223,team1_stats.hits-per-9.Last 1,134.0809555053711
1765,team2_stats.opponent-on-base-plus-slugging-pct.Last 1,132.3157730102539
843,team1_stats.opponent-win-pct-all-games.Home,124.99504661560059
368,team1_stats.on-base-plus-slugging-pct.Last 1,124.5016860961914
2115,team2_stats.strikeouts-per-game.Away,122.98981857299805
1948,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Last 3,121.76577758789062
654,team1_stats.opponent-on-base-plus-slugging-pct.Home,121.34187316894531
959,team1_stats.slugging-pct.Home,121.2913818359375
1027,team1_stats.total-bases-per-game.Home,119.34082794189453
1093,team1_stats.win-pct-all-games.Away,116.97521209716797
842,team1_stats.opponent-win-pct-all-games.Away,116.53205871582031
1770,team2_stats.opponent-outs-pitched-per-game.Away,114.32524871826172
1933,team2_stats.opponent-walks-per-9.Last 1,114.08348560333252
2197,team2_stats.walks-plus-hits-per-inning-pitched.Home,113.61974334716797
1682,team2_stats.opponent-hits-per-game.Last 3,112.42427062988281
68,team1_stats.at-bats-per-game.Home,108.47684478759766
1849,team2_stats.opponent-slugging-pct.Last 1,108.13871765136719
222,team1_stats.hits-per-9.Home,105.95449829101562
66,team1_stats.at-bats-per-game.2024,104.69874572753906
1763,team2_stats.opponent-on-base-plus-slugging-pct.Away,100.91773223876953
561,team1_stats.opponent-hits-per-9.2024,100.04092407226562
873,team1_stats.plate-appearances.Last 3,99.24420166015625
367,team1_stats.on-base-plus-slugging-pct.Home,99.04365539550781
2184,team2_stats.walks-per-9.Last 1,98.06714248657227
451,team1_stats.opponent-batting-average.Home,95.716552734375
1672,team2_stats.opponent-hits-per-9.Away,95.24535369873047
1973,team2_stats.outs-pitched-per-game.Away,94.84178924560547
801,team1_stats.opponent-total-bases-per-game.Home,94.81221771240234
1178,team2_stats.at-bats-per-game.Home,94.66806030273438
864,team1_stats.outs-pitched-per-game.Home,94.53141784667969
2182,team2_stats.walks-per-9.Away,93.4277458190918
436,team1_stats.opponent-at-bats-per-game.Away,92.62303161621094
486,team1_stats.opponent-earned-run-average.Home,92.54792785644531
1675,team2_stats.opponent-hits-per-9.Last 3,91.79065704345703
647,team1_stats.opponent-on-base-pct.Home,91.67144775390625
731,team1_stats.opponent-singles-per-game.Home,91.34111785888672
1306,team2_stats.games-played.Last 3,90.63755798339844
1284,team2_stats.first-5-innings-runs-per-game.Away,90.36437225341797
563,team1_stats.opponent-hits-per-9.Home,88.97235107421875
1176,team2_stats.at-bats-per-game.2024,87.889404296875
1338,team2_stats.hits-per-game.Away,87.85529327392578
1974,team2_stats.outs-pitched-per-game.Home,87.8408432006836
1291,team2_stats.first-6-innings-runs-per-game.Away,87.2641830444336
1911,team2_stats.opponent-total-bases-per-game.Home,86.04312133789062
1882,team2_stats.opponent-strikeouts-per-9.Away,85.06074142456055
907,team1_stats.runs-per-game.Home,84.97726440429688
227,team1_stats.hits-per-game.2024,84.87385559082031
1595,team2_stats.opponent-earned-run-average.Away,84.84993743896484
2196,team2_stats.walks-plus-hits-per-inning-pitched.Away,84.40167999267578
780,team1_stats.opponent-strikeouts-per-game.Home,83.9109115600586
535,team1_stats.opponent-first-6-innings-runs-per-game.Home,82.9035415649414
1931,team2_stats.opponent-walks-per-9.Away,82.5057144165039
1889,team2_stats.opponent-strikeouts-per-game.Away,82.14153289794922
1425,team2_stats.last-4-innings-runs-per-game.Away,81.9384651184082
1647,team2_stats.opponent-first-6-innings-runs-per-game.Last 3,81.42532348632812
835,team1_stats.opponent-walks-plus-hits--per--innings-pitched.Away,80.85477447509766
823,team1_stats.opponent-walks-per-9.Last 1,80.83720779418945
999,team1_stats.strikeouts-per-9.Home,80.6063003540039
1089,team1_stats.walks-plus-hits-per-inning-pitched.Last 3,80.27064514160156
1339,team2_stats.hits-per-game.Home,80.08136749267578
738,team1_stats.opponent-slugging-pct.Home,79.79269409179688
1602,team2_stats.opponent-earned-runs-against-per-game.Away,79.18461608886719
696,team1_stats.opponent-runs-per-game.Home,78.32279968261719
70,team1_stats.at-bats-per-game.Last 3,78.076416015625
1277,team2_stats.first-4-innings-runs-per-game.Away,76.94873809814453
1074,team1_stats.walks-per-9.Last 1,75.37402153015137
2061,team2_stats.singles-per-game.Away,74.52310562133789
1478,team2_stats.on-base-plus-slugging-pct.Last 1,74.24708557128906
862,team1_stats.outs-pitched-per-game.2024,73.87044525146484
1177,team2_stats.at-bats-per-game.Away,73.617431640625
182,team1_stats.first-6-innings-runs-per-game.Home,73.08275604248047
1294,team2_stats.first-6-innings-runs-per-game.Last 3,72.49308776855469
670,team1_stats.opponent-plate-appearances.Last 3,72.31007385253906
1780,team2_stats.opponent-plate-appearances.Last 3,71.95606231689453
2068,team2_stats.slugging-pct.Away,71.94914245605469
231,team1_stats.hits-per-game.Last 3,69.98278045654297
493,team1_stats.opponent-earned-runs-against-per-game.Home,69.61255645751953
2101,team2_stats.strikeout-pct.Away,69.25248146057129
2139,team2_stats.total-bases-per-game.Last 3,69.078857421875
1341,team2_stats.hits-per-game.Last 3,68.6546630859375
661,team1_stats.opponent-outs-pitched-per-game.Home,68.30706024169922
952,team1_stats.singles-per-game.Home,66.88306427001953
1547,team2_stats.opponent-at-bats-per-game.Home,66.26996612548828
2195,team2_stats.walks-plus-hits-per-inning-pitched.2024,65.98847961425781
1546,team2_stats.opponent-at-bats-per-game.Away,65.88807678222656
439,team1_stats.opponent-at-bats-per-game.Last 3,65.61003875732422
1029,team1_stats.total-bases-per-game.Last 3,65.31873321533203
1477,team2_stats.on-base-plus-slugging-pct.Home,64.98809051513672
773,team1_stats.opponent-strikeouts-per-9.Home,64.94183349609375
2181,team2_stats.walks-per-9.2024,64.74541473388672
1769,team2_stats.opponent-outs-pitched-per-game.2024,64.40047454833984
90,team1_stats.batting-average.Home,63.872596740722656
739,team1_stats.opponent-slugging-pct.Last 1,63.75478935241699
2202,team2_stats.win-pct-all-games.2024,63.383392333984375
659,team1_stats.opponent-outs-pitched-per-game.2024,62.66520690917969
1549,team2_stats.opponent-at-bats-per-game.Last 3,62.37738800048828
909,team1_stats.runs-per-game.Last 3,62.31346130371094
771,team1_stats.opponent-strikeouts-per-9.2024,62.22895812988281
2070,team2_stats.slugging-pct.Last 1,62.1661434173584
655,team1_stats.opponent-on-base-plus-slugging-pct.Last 1,62.15355110168457
1337,team2_stats.hits-per-game.2024,61.74870300292969
1951,team2_stats.opponent-win-pct-all-games.2024,61.075233459472656
960,team1_stats.slugging-pct.Last 1,60.11324691772461
656,team1_stats.opponent-on-base-plus-slugging-pct.Last 3,59.19976043701172
2199,team2_stats.walks-plus-hits-per-inning-pitched.Last 3,59.10282897949219
619,team1_stats.opponent-last-3-innings-runs-per-game.Home,58.63265609741211
224,team1_stats.hits-per-9.Last 3,58.064117431640625
1421,team2_stats.last-3-innings-runs-per-game.Last 3,57.96821212768555
1764,team2_stats.opponent-on-base-plus-slugging-pct.Home,57.75804901123047
2108,team2_stats.strikeouts-per-9.Away,56.54505920410156
1972,team2_stats.outs-pitched-per-game.2024,56.11487579345703
1630,team2_stats.opponent-first-4-innings-runs-per-game.Away,55.96003341674805
2019,team2_stats.runs-per-game.Last 3,55.933387756347656
1334,team2_stats.hits-per-9.Last 3,55.65028381347656
1758,team2_stats.opponent-on-base-pct.Last 1,55.296783447265625
1738,team2_stats.opponent-last-4-innings-runs-per-game.Last 3,54.70976257324219
435,team1_stats.opponent-at-bats-per-game.2024,54.70856475830078
361,team1_stats.on-base-pct.Last 1,54.19944763183594
1843,team2_stats.opponent-singles-per-game.Last 3,53.92236328125
1953,team2_stats.opponent-win-pct-all-games.Home,53.83514976501465
1633,team2_stats.opponent-first-4-innings-runs-per-game.Last 3,52.491275787353516
1479,team2_stats.on-base-plus-slugging-pct.Last 3,52.13594055175781
2204,team2_stats.win-pct-all-games.Home,51.892112731933594
1199,team2_stats.batting-average.Away,50.29827880859375
2136,team2_stats.total-bases-per-game.Away,50.22314453125
1414,team2_stats.last-2-innings-runs-per-game.Last 3,49.96731185913086
1913,team2_stats.opponent-total-bases-per-game.Last 3,49.4393310546875
1841,team2_stats.opponent-singles-per-game.Home,49.26026916503906
1206,team2_stats.batting-average-on-balls-in-play.Away,47.43067932128906
698,team1_stats.opponent-runs-per-game.Last 3,47.0419979095459
1678,team2_stats.opponent-hits-per-game.2024,47.004966735839844
1640,team2_stats.opponent-first-5-innings-runs-per-game.Last 3,46.60163116455078
1469,team2_stats.on-base-pct.Away,46.430206298828125
1401,team2_stats.isolated-power.Last 1,46.13965034484863
822,team1_stats.opponent-walks-per-9.Home,46.03693389892578
484,team1_stats.opponent-earned-run-average.2024,45.652374267578125
2137,team2_stats.total-bases-per-game.Home,44.77813720703125
1731,team2_stats.opponent-last-3-innings-runs-per-game.Last 3,44.08831024169922
528,team1_stats.opponent-first-5-innings-runs-per-game.Home,43.749000549316406
1934,team2_stats.opponent-walks-per-9.Last 3,43.73519515991211
612,team1_stats.opponent-last-2-innings-runs-per-game.Home,43.69621276855469
2189,team2_stats.walks-per-game.Away,43.601463317871094
2109,team2_stats.strikeouts-per-9.Home,43.600311279296875
175,team1_stats.first-5-innings-runs-per-game.Home,43.09680938720703
1290,team2_stats.first-6-innings-runs-per-game.2024,43.079017639160156
1881,team2_stats.opponent-strikeouts-per-9.2024,42.64544677734375
2062,team2_stats.singles-per-game.Home,42.55580139160156
841,team1_stats.opponent-win-pct-all-games.2024,41.91110801696777
1418,team2_stats.last-3-innings-runs-per-game.Away,41.76078414916992
220,team1_stats.hits-per-9.2024,41.64869689941406
736,team1_stats.opponent-slugging-pct.2024,41.573883056640625
626,team1_stats.opponent-last-4-innings-runs-per-game.Home,41.26455307006836
1079,team1_stats.walks-per-game.Away,41.037498474121094
1939,team2_stats.opponent-walks-per-game.Home,40.978515625
978,team1_stats.stolen-bases-attempted-per-game.Home,40.774993896484375
2064,team2_stats.singles-per-game.Last 3,40.390228271484375
1638,team2_stats.opponent-first-5-innings-runs-per-game.Home,40.094703674316406
97,team1_stats.batting-average-on-balls-in-play.Home,39.71412658691406
366,team1_stats.on-base-plus-slugging-pct.Away,39.70276641845703
954,team1_stats.singles-per-game.Last 3,39.33942413330078
2128,team2_stats.team-left-on-base-per-game.2024,39.22694396972656
1645,team2_stats.opponent-first-6-innings-runs-per-game.Home,39.021522521972656
1025,team1_stats.total-bases-per-game.2024,38.66625213623047
1944,team2_stats.opponent-walks-plus-hits--per--innings-pitched.2024,38.53437042236328
950,team1_stats.singles-per-game.2024,38.505210876464844
2016,team2_stats.runs-per-game.Away,38.37159729003906
2135,team2_stats.total-bases-per-game.2024,38.30186462402344
1724,team2_stats.opponent-last-2-innings-runs-per-game.Last 3,38.29036331176758
799,team1_stats.opponent-total-bases-per-game.2024,38.0780029296875
1890,team2_stats.opponent-strikeouts-per-game.Home,37.96977996826172
1436,team2_stats.left-on-base-per-game.2024,37.847869873046875
458,team1_stats.opponent-batting-average-on-balls-in-play.Home,37.84254455566406
1018,team1_stats.team-left-on-base-per-game.2024,37.81908416748047
2107,team2_stats.strikeouts-per-9.2024,37.774436950683594
1924,team2_stats.opponent-walk-pct.Away,37.68608856201172
359,team1_stats.on-base-pct.Away,37.64897155761719
1762,team2_stats.opponent-on-base-plus-slugging-pct.2024,37.594139099121094
1909,team2_stats.opponent-total-bases-per-game.2024,37.52842712402344
1332,team2_stats.hits-per-9.Home,37.29978942871094
1637,team2_stats.opponent-first-5-innings-runs-per-game.Away,37.077938079833984
533,team1_stats.opponent-first-6-innings-runs-per-game.2024,36.99324417114258
1201,team2_stats.batting-average.Last 1,36.666725158691406
951,team1_stats.singles-per-game.Away,36.428131103515625
1808,team2_stats.opponent-runs-per-game.Last 3,36.26446533203125
1850,team2_stats.opponent-slugging-pct.Last 3,36.024513244628906
606,team1_stats.opponent-isolated-power.Last 1,35.82831382751465
1073,team1_stats.walks-per-9.Home,35.546847343444824
92,team1_stats.batting-average.Last 3,35.08416748046875
1006,team1_stats.strikeouts-per-game.Home,35.06889724731445
2071,team2_stats.slugging-pct.Last 3,34.892311096191406
1545,team2_stats.opponent-at-bats-per-game.2024,34.79664611816406
1471,team2_stats.on-base-pct.Last 1,34.79344940185547
2090,team2_stats.stolen-bases-attempted-per-game.Last 3,34.730318669229746
958,team1_stats.slugging-pct.Away,34.585906982421875
479,team1_stats.opponent-doubles-per-game.Home,34.37824249267578
1827,team2_stats.opponent-secondary-average.Home,34.342628479003906
315,team1_stats.last-4-innings-runs-per-game.Away,34.27398681640625
369,team1_stats.on-base-plus-slugging-pct.Last 3,34.22406005859375
537,team1_stats.opponent-first-6-innings-runs-per-game.Last 3,34.16872787475586
168,team1_stats.first-4-innings-runs-per-game.Home,34.14904022216797
1679,team2_stats.opponent-hits-per-game.Away,34.076759338378906
998,team1_stats.strikeouts-per-9.Away,34.06391143798828
526,team1_stats.opponent-first-5-innings-runs-per-game.2024,34.009002685546875
1875,team2_stats.opponent-strikeout-pct.Away,33.98598098754883
1994,team2_stats.rbis-per-game.2024,33.88622283935547
884,team1_stats.rbis-per-game.2024,33.76240539550781
1092,team1_stats.win-pct-all-games.2024,33.68916320800781
266,team1_stats.home-runs-per-9.Home,33.213897705078125
1566,team2_stats.opponent-batting-average-on-balls-in-play.2024,33.06294250488281
1826,team2_stats.opponent-secondary-average.Away,33.06005859375
2060,team2_stats.singles-per-game.2024,32.719261169433594
1721,team2_stats.opponent-last-2-innings-runs-per-game.Away,32.43125915527344
598,team1_stats.opponent-home-runs-per-game.Home,32.3057861328125
1903,team2_stats.opponent-team-left-on-base-per-game.Away,32.12161636352539
1004,team1_stats.strikeouts-per-game.2024,32.11784362792969
1755,team2_stats.opponent-on-base-pct.2024,32.101837158203125
653,team1_stats.opponent-on-base-plus-slugging-pct.Away,31.824188232421875
1644,team2_stats.opponent-first-6-innings-runs-per-game.Away,31.711109161376953
779,team1_stats.opponent-strikeouts-per-game.Away,31.704689025878906
1848,team2_stats.opponent-slugging-pct.Home,31.365371704101562
2097,team2_stats.stolen-bases-per-game.Last 3,31.253178358078003
828,team1_stats.opponent-walks-per-game.Away,31.038028717041016
1476,team2_stats.on-base-plus-slugging-pct.Away,30.980972290039062
174,team1_stats.first-5-innings-runs-per-game.Away,30.908729553222656
1248,team2_stats.earned-runs-against-per-game.2024,30.84765625
1072,team1_stats.walks-per-9.Away,30.644954681396484
834,team1_stats.opponent-walks-plus-hits--per--innings-pitched.2024,30.579147338867188
140,team1_stats.earned-runs-against-per-game.Home,30.465713500976562
138,team1_stats.earned-runs-against-per-game.2024,30.453025817871094
1075,team1_stats.walks-per-9.Last 3,30.392257690429688
2017,team2_stats.runs-per-game.Home,30.277084350585938
1241,team2_stats.earned-run-average.2024,30.242149353027344
1883,team2_stats.opponent-strikeouts-per-9.Home,29.88996124267578
1804,team2_stats.opponent-runs-per-game.2024,29.87158966064453
1560,team2_stats.opponent-batting-average.Away,29.762557983398438
