feature_index,feature,importance
612,team1_stats.opponent-last-2-innings-runs-per-game.2023,0.48769972633830666
608,team1_stats.opponent-isolated-power.Last 1,0.4876154434024106
203,team1_stats.grounded-into-double-plays-per-game.Home,0.4864893556088463
1298,team2_stats.future-sos-by-other.Hi,0.4863445040725061
1776,team2_stats.opponent-outs-pitched-per-game.Rank,0.4857828426601614
1539,team2_stats.opponent-9th-inning-runs-per-game.2022,0.48479635920087794
1271,team2_stats.extra-inning-runs-per-game.2023,0.48319405057353204
85,team1_stats.away-by-other.Rating,0.482484264481829
324,team1_stats.last-5-games-by-other.Lo,0.4821519580313516
1938,team2_stats.opponent-walks-per-game.2022,0.48168045921328106
944,team1_stats.shutouts.2022,0.4815212759059946
515,team1_stats.opponent-extra-inning-runs-per-game.Away,0.4807349504289008
1121,team2_stats.2nd-inning-runs-per-game.2022,0.4802961781794762
187,team1_stats.first-6-innings-runs-per-game.Rank,0.4782119319300944
1204,team2_stats.batting-average.Last 3,0.47738818443617614
1460,team2_stats.non-division-by-other.Last,0.47682330001827505
2182,team2_stats.walks-per-9.2022,0.4767318760611087
143,team1_stats.earned-runs-against-per-game.Last 1,0.4757642831559722
977,team1_stats.stolen-bases-attempted-per-game.2022,0.4754536922443977
1843,team2_stats.opponent-singles-per-game.Home,0.47513350211511546
1182,team2_stats.at-bats-per-game.Last 3,0.47192903309166534
274,team1_stats.home-runs-per-game.Away,0.4716842377643064
279,team1_stats.in-division-by-other.Hi,0.47085285172643276
1297,team2_stats.first-6-innings-runs-per-game.Rank,0.47051613166708506
1701,team2_stats.opponent-home-runs-per-9.2023,0.47013410435014324
1759,team2_stats.opponent-on-base-pct.Home,0.46804842602307534
83,team1_stats.away-by-other.Lo,0.467306576662908
2122,team2_stats.strikeouts-per-walk.2022,0.4669069026712436
2163,team2_stats.vs-17-22-by-other.Rank,0.4664214397023225
2200,team2_stats.walks-plus-hits-per-inning-pitched.Last 1,0.4657955754091709
915,team1_stats.sacrifice-flys-per-game.Away,0.46575928943843714
1944,team2_stats.opponent-walks-per-game.Rank,0.4602027108109504
1498,team2_stats.opponent-3rd-inning-runs-per-game.2023,0.4591409982111459
173,team1_stats.first-4-innings-runs-per-game.Rank,0.45828712804980026
101,team1_stats.batting-average-on-balls-in-play.Last 3,0.45758631682734413
1014,team1_stats.strikeouts-per-walk.Away,0.4574013817765361
