feature_index,feature,importance
930,team1_stats.schedule-strength-by-other.Rank,0.4057785496177805
1355,team2_stats.home-adv-by-other.Rank,0.4051824357032772
76,team1_stats.at-bats-per-home-run.Away,0.40369626607085574
1869,team2_stats.opponent-stolen-bases-per-game.2023,0.40162632413208754
516,team1_stats.opponent-extra-inning-runs-per-game.Home,0.40135307104826184
1372,team2_stats.home-run-pct.Last 1,0.40120993538606164
1528,team2_stats.opponent-7th-inning-runs-per-game.Home,0.400727610998999
328,team1_stats.left-on-base-per-game.2023,0.4006518574785318
2214,team2_stats.win-pct-close-games.Last 1,0.4003116212903973
1647,team2_stats.opponent-first-6-innings-runs-per-game.Home,0.39966739528302997
2037,team2_stats.schedule-strength-by-other.Hi,0.39917933044057385
254,team1_stats.home-by-other.Rating,0.3988007507380966
61,team1_stats.9th-inning-runs-per-game.2023,0.3987024253473649
1831,team2_stats.opponent-secondary-average.Last 3,0.3983787636934426
264,team1_stats.home-run-pct.Rank,0.39783218178318763
1379,team2_stats.home-runs-per-9.Last 1,0.3978223089331297
1470,team2_stats.on-base-pct.2023,0.39653763054987395
1708,team2_stats.opponent-home-runs-per-game.2023,0.39607634686226784
1402,team2_stats.isolated-power.Home,0.3954579245816372
123,team1_stats.double-plays-per-game.Last 3,0.39465706690371305
1446,team2_stats.luck-by-other.Lo,0.3942876957491217
1439,team2_stats.left-on-base-per-game.Away,0.39366925458030416
1011,team1_stats.strikeouts-per-game.Rank,0.39333778807684056
1925,team2_stats.opponent-walk-pct.2023,0.3930010212932837
1987,team2_stats.predictive-by-other.Hi,0.3926968929814445
1408,team2_stats.last-10-games-by-other.Lo,0.39246297075202013
512,team1_stats.opponent-extra-base-hit-pct.Rank,0.39160993984479825
309,team1_stats.last-3-innings-runs-per-game.2023,0.39130808410895557
25,team1_stats.4th-inning-runs-per-game.2022,0.3908788142923475
1683,team2_stats.opponent-hits-per-game.Last 1,0.39051564533809513
246,team1_stats.home-adv-by-other.Rating,0.3899652485971107
911,team1_stats.runs-per-game.Last 3,0.3882354269778082
856,team1_stats.opponent-yes-run-first-inning-pct.2022,0.38820550072349685
410,team1_stats.opponent-6th-inning-runs-per-game.Away,0.38792019067983585
2089,team2_stats.stolen-bases-attempted-per-game.Away,0.38778695231372445
1887,team2_stats.opponent-strikeouts-per-9.Last 3,0.38667455812629054
354,team1_stats.non-division-sos-by-other.Hi,0.386281087819706
1949,team2_stats.opponent-walks-plus-hits--per--innings-pitched.Last 1,0.38557768292674727
7,team1_stats.1st-inning-runs-per-game.Home,0.38413057679179846
1378,team2_stats.home-runs-per-9.Home,0.38367976301457896
2012,team2_stats.runners-left-in-scoring-position-per-game.Home,0.3836644580214167
2045,team2_stats.season-sos-by-other.Rank,0.38331671541307843
1978,team2_stats.outs-pitched-per-game.Last 3,0.38300968459874196
1364,team2_stats.home-by-other.Rating,0.38253980214533895
1128,team2_stats.3rd-inning-runs-per-game.2022,0.3811380253413215
519,team1_stats.opponent-extra-inning-runs-per-game.Rank,0.38016762633192136
900,team1_stats.runners-left-in-scoring-position-per-game.2023,0.3800258256704703
219,team1_stats.hits-for-extra-bases-pct.Last 3,0.37941686577094086
1518,team2_stats.opponent-6th-inning-runs-per-game.2022,0.37941618912716685
1483,team2_stats.opponent-1st-inning-runs-per-game.2022,0.3790013865531607
2150,team2_stats.vs-1-5-by-other.Hi,0.37878442487213076
1678,team2_stats.opponent-hits-per-9.Rank,0.3784695801751746
1811,team2_stats.opponent-runs-per-game.Rank,0.3781212359939489
987,team1_stats.stolen-bases-per-game.Home,0.3778101419886708
1070,team1_stats.walk-pct.Last 3,0.37777434996103015
990,team1_stats.stolen-bases-per-game.Rank,0.3776202136954819
1765,team2_stats.opponent-on-base-plus-slugging-pct.Away,0.376927420057472
1994,team2_stats.predictive-by-other.v 6-10,0.3767676984272265
1151,team2_stats.6th-inning-runs-per-game.Away,0.3759924089015093
2235,weather.temperature,0.3759185572872966
1542,team2_stats.opponent-9th-inning-runs-per-game.Home,0.3755883910251095
940,team1_stats.secondary-average.Home,0.37557452928885965
2031,team2_stats.sacrifice-hits-per-game.2023,0.37546826883482803
649,team1_stats.opponent-on-base-pct.Home,0.3754377374742594
1552,team2_stats.opponent-at-bats-per-game.Rank,0.3746889532308468
1962,team2_stats.opponent-win-pct-close-games.Home,0.3745612979287055
402,team1_stats.opponent-5th-inning-runs-per-game.2023,0.37439370394072624
74,team1_stats.at-bats-per-home-run.2022,0.37324644111409794
1214,team2_stats.caught-stealing-per-game.2023,0.3732364058160285
390,team1_stats.opponent-3rd-inning-runs-per-game.Home,0.3722325503759928
2142,team2_stats.total-bases-per-game.Rank,0.3720314892554522
1312,team2_stats.grounded-into-double-plays-per-game.Away,0.3717906570536284
1497,team2_stats.opponent-3rd-inning-runs-per-game.2022,0.3717171599760273
881,team1_stats.predictive-by-other.Rating,0.37104051546789385
403,team1_stats.opponent-5th-inning-runs-per-game.Away,0.37097633136948044
691,team1_stats.opponent-runners-left-in-scoring-position-per-game.Home,0.37096776407372384
853,team1_stats.opponent-win-pct-close-games.Last 1,0.37028399658143646
351,team1_stats.non-division-by-other.Lo,0.3699979817484792
1767,team2_stats.opponent-on-base-plus-slugging-pct.Last 1,0.3696068649903767
1491,team2_stats.opponent-2nd-inning-runs-per-game.2023,0.3685511239181229
1330,team2_stats.hits-for-extra-bases-pct.Rank,0.36854428129552963
42,team1_stats.6th-inning-runs-per-game.Home,0.36756253896856556
1434,team2_stats.last-5-games-by-other.Lo,0.36643591358151484
710,team1_stats.opponent-sacrifice-hits-per-game.2023,0.3662395089797358
1830,team2_stats.opponent-secondary-average.Last 1,0.3661668470421911
1961,team2_stats.opponent-win-pct-close-games.Away,0.36585135511582845
499,team1_stats.opponent-errors-per-game.2022,0.3657786433299553
166,team1_stats.extra-inning-runs-per-game.Rank,0.36490081203230534
2007,team2_stats.run-differential.Last 3,0.3647852843020362
1796,team2_stats.opponent-run-differential.Last 3,0.3647852843020362
35,team1_stats.5th-inning-runs-per-game.Home,0.3626123860897181
121,team1_stats.double-plays-per-game.Home,0.3622159618483543
54,team1_stats.8th-inning-runs-per-game.2023,0.36152098853766734
1917,team2_stats.opponent-triples-per-game.2022,0.3614769829722867
2038,team2_stats.schedule-strength-by-other.Last,0.36121853733916526
1001,team1_stats.strikeouts-per-9.Home,0.36041593274895545
1939,team2_stats.opponent-walks-per-game.2023,0.3603980502867956
1164,team2_stats.8th-inning-runs-per-game.2023,0.36029023098461843
46,team1_stats.7th-inning-runs-per-game.2022,0.36025604127321537
149,team1_stats.errors-per-game.Home,0.3598692909852096
1715,team2_stats.opponent-isolated-power.2023,0.35963698682525347
323,team1_stats.last-5-games-by-other.Last,0.3594912897705103
1380,team2_stats.home-runs-per-9.Last 3,0.35811247693161846
950,team1_stats.shutouts.Rank,0.35795072903412034
1181,team2_stats.at-bats-per-game.Last 1,0.3576351663255348
47,team1_stats.7th-inning-runs-per-game.2023,0.3575313571696592
610,team1_stats.opponent-isolated-power.Rank,0.3567852362526693
733,team1_stats.opponent-singles-per-game.Home,0.35664365744782406
1216,team2_stats.caught-stealing-per-game.Home,0.3540712804611264
302,team1_stats.last-2-innings-runs-per-game.2023,0.35344545299186697
2201,team2_stats.walks-plus-hits-per-inning-pitched.Last 3,0.35323147485557765
593,team1_stats.opponent-home-runs-per-9.Home,0.35288902770406455
1897,team2_stats.opponent-strikeouts-per-walk.2023,0.3527166475374913
1556,team2_stats.opponent-at-bats-per-home-run.Home,0.35242702049061364
595,team1_stats.opponent-home-runs-per-9.Last 3,0.3519162407370341
546,team1_stats.opponent-grounded-into-double-plays-per-game.Last 3,0.3517738640026366
365,team1_stats.on-base-pct.Rank,0.35107641064755307
196,team1_stats.games-played.Home,0.3509594441711892
637,team1_stats.opponent-left-on-base-per-game.Last 3,0.3506120494621383
159,team1_stats.extra-base-hit-pct.Rank,0.3504724215605641
2071,team2_stats.slugging-pct.Home,0.34950778188886855
188,team1_stats.future-sos-by-other.Hi,0.3478527824635057
1231,team2_stats.double-plays-per-game.Home,0.3475602035430675
1351,team2_stats.hits-per-run.Rank,0.34677056337746187
510,team1_stats.opponent-extra-base-hit-pct.Last 1,0.3465642879317637
217,team1_stats.hits-for-extra-bases-pct.Home,0.34635617243401673
1255,team2_stats.earned-runs-against-per-game.Rank,0.3455029100589075
262,team1_stats.home-run-pct.Last 1,0.3447060193791734
818,team1_stats.opponent-walk-pct.Last 1,0.34439955360315133
1717,team2_stats.opponent-isolated-power.Home,0.34351760081034277
1327,team2_stats.hits-for-extra-bases-pct.Home,0.34323235338563085
487,team1_stats.opponent-earned-run-average.Away,0.34318560199112175
1699,team2_stats.opponent-home-run-pct.Rank,0.34303349440883685
625,team1_stats.opponent-last-4-innings-runs-per-game.2022,0.34293800078388204
268,team1_stats.home-runs-per-9.Home,0.34114961149453715
754,team1_stats.opponent-stolen-bases-attempted.Home,0.3398132175359279
458,team1_stats.opponent-batting-average-on-balls-in-play.2023,0.3388321360013533
491,team1_stats.opponent-earned-run-average.Rank,0.33876839742023235
1354,team2_stats.home-adv-by-other.Lo,0.33876384743901294
2082,team2_stats.stolen-base-pct.Away,0.33772745124379355
298,team1_stats.last-10-games-by-other.Lo,0.33717345098864016
742,team1_stats.opponent-slugging-pct.Last 3,0.33672260593095554
1687,team2_stats.opponent-hits-per-run.2023,0.3357954349545643
1822,team2_stats.opponent-sacrifice-hits-per-game.Home,0.3352238371160481
459,team1_stats.opponent-batting-average-on-balls-in-play.Away,0.3342294659252835
56,team1_stats.8th-inning-runs-per-game.Home,0.3329860389278159
37,team1_stats.5th-inning-runs-per-game.Last 3,0.33254262281917557
19,team1_stats.3rd-inning-runs-per-game.2023,0.3315398202645472
729,team1_stats.opponent-shutouts.Rank,0.3315066754686869
1445,team2_stats.luck-by-other.Last,0.3304377024834965
2131,team2_stats.team-left-on-base-per-game.Away,0.33035094477350607
53,team1_stats.8th-inning-runs-per-game.2022,0.33028493133635817
148,team1_stats.errors-per-game.Away,0.32975720640463435
523,team1_stats.opponent-first-4-innings-runs-per-game.Home,0.3286790286744692
1007,team1_stats.strikeouts-per-game.Away,0.32812932011022533
1918,team2_stats.opponent-triples-per-game.2023,0.3278584040128359
2179,team2_stats.walk-pct.Last 1,0.3266236312544649
782,team1_stats.opponent-strikeouts-per-game.Home,0.3262739352933609
18,team1_stats.3rd-inning-runs-per-game.2022,0.325751425890819
1841,team2_stats.opponent-singles-per-game.2023,0.32498421939159444
1590,team2_stats.opponent-doubles-per-game.Away,0.3244499278292903
1937,team2_stats.opponent-walks-per-9.Rank,0.3242386119202811
173,team1_stats.first-4-innings-runs-per-game.Rank,0.3240858372528177
993,team1_stats.strikeout-pct.Away,0.32363989681907496
548,team1_stats.opponent-hit-by-pitch-per-game.2022,0.32350205381722463
2104,team2_stats.strikeout-pct.Home,0.3233680471315771
195,team1_stats.games-played.Away,0.3223469903177309
1554,team2_stats.opponent-at-bats-per-home-run.2023,0.3220244224839261
721,team1_stats.opponent-secondary-average.Last 3,0.32088486443898195
1625,team2_stats.opponent-extra-inning-runs-per-game.Away,0.3205903534626742
1202,team2_stats.batting-average.Home,0.3205359424309299
376,team1_stats.opponent-1st-inning-runs-per-game.Home,0.32043416496946114
2135,team2_stats.team-left-on-base-per-game.Rank,0.32038290111850504
1195,team2_stats.away-by-other.Rating,0.32035818352821704
460,team1_stats.opponent-batting-average-on-balls-in-play.Home,0.3201295068368288
146,team1_stats.errors-per-game.2022,0.3192558061925745
1585,team2_stats.opponent-double-plays-per-game.Last 1,0.3188450030158533
1689,team2_stats.opponent-hits-per-run.Home,0.31830064089578697
28,team1_stats.4th-inning-runs-per-game.Home,0.3175974131823418
124,team1_stats.double-plays-per-game.Rank,0.31678757958666365
1922,team2_stats.opponent-triples-per-game.Last 3,0.31662097657820676
1398,team2_stats.in-division-sos-by-other.Rating,0.3165443603184359
575,team1_stats.opponent-hits-per-game.Rank,0.31597985534635553
2128,team2_stats.strikeouts-per-walk.Rank,0.31593480601671126
165,team1_stats.extra-inning-runs-per-game.Last 3,0.31551977610021953
80,team1_stats.at-bats-per-home-run.Rank,0.3155107327130451
1885,team2_stats.opponent-strikeouts-per-9.Home,0.3151963870348241
1385,team2_stats.home-runs-per-game.Home,0.3150044883951984
1853,team2_stats.opponent-slugging-pct.Rank,0.313267166533653
1844,team2_stats.opponent-singles-per-game.Last 1,0.31291525142877724
868,team1_stats.outs-pitched-per-game.Last 3,0.3128546925991467
1149,team2_stats.6th-inning-runs-per-game.2022,0.3117480316839179
2187,team2_stats.walks-per-9.Last 3,0.3113542991378844
326,team1_stats.last-5-games-by-other.Rating,0.31128201779756687
1035,team1_stats.triples-per-game.Away,0.31118323835708106
1326,team2_stats.hits-for-extra-bases-pct.Away,0.30977427655971385
1054,team1_stats.vs-17-22-by-other.Rating,0.3096261961435132
277,team1_stats.home-runs-per-game.Last 3,0.3095359978226344
2026,team2_stats.sacrifice-flys-per-game.Home,0.3089797929238708
530,team1_stats.opponent-first-5-innings-runs-per-game.Home,0.30881353207465856
1271,team2_stats.extra-inning-runs-per-game.2023,0.30849083609403716
2226,weather.dewpoint,0.30675261731035713
245,team1_stats.home-adv-by-other.Rank,0.3048901838944913
1191,team2_stats.away-by-other.Hi,0.304887449391998
263,team1_stats.home-run-pct.Last 3,0.304864568018833
766,team1_stats.opponent-strikeout-pct.2023,0.30447643194387497
343,team1_stats.no-run-first-inning-pct.2023,0.3040920283266533
1108,team1_stats.yes-run-first-inning-pct.2023,0.30390414517924746
1180,team2_stats.at-bats-per-game.Home,0.3032014016351073
634,team1_stats.opponent-left-on-base-per-game.Away,0.30294961945213617
1028,team1_stats.total-bases-per-game.Away,0.302646561462961
873,team1_stats.plate-appearances.Home,0.3024425768397551
776,team1_stats.opponent-strikeouts-per-9.Last 1,0.30232855826127025
815,team1_stats.opponent-walk-pct.2023,0.30217424426887574
741,team1_stats.opponent-slugging-pct.Last 1,0.3019718312270608
1258,team2_stats.errors-per-game.Away,0.3013192905941827
356,team1_stats.non-division-sos-by-other.Lo,0.3006601452236447
2001,team2_stats.rbis-per-game.Rank,0.30055163389474987
1197,team2_stats.away-by-other.v 11-16,0.2999381569670388
353,team1_stats.non-division-by-other.Rating,0.29983799594064037
60,team1_stats.9th-inning-runs-per-game.2022,0.2997268850555634
939,team1_stats.secondary-average.Away,0.2993242586479156
1117,team2_stats.1st-inning-runs-per-game.Home,0.2991061986182738
282,team1_stats.in-division-by-other.Rank,0.29890122989804924
788,team1_stats.opponent-strikeouts-per-walk.Away,0.29872121350019293
1362,team2_stats.home-by-other.Lo,0.2986603381852025
2207,team2_stats.win-pct-all-games.Last 1,0.29849885251408137
1632,team2_stats.opponent-first-4-innings-runs-per-game.Away,0.2983596335607922
1465,team2_stats.non-division-sos-by-other.Last,0.2981625555069119
864,team1_stats.outs-pitched-per-game.2023,0.2975281839436905
361,team1_stats.on-base-pct.Away,0.29720382274331014
891,team1_stats.rbis-per-game.Rank,0.2961775465589393
209,team1_stats.hit-by-pitch-per-game.Away,0.2960944071527632
180,team1_stats.first-5-innings-runs-per-game.Rank,0.2955872525809411
502,team1_stats.opponent-errors-per-game.Home,0.29519947912664035
1545,team2_stats.opponent-9th-inning-runs-per-game.Rank,0.29496067737579573
116,team1_stats.consistency-by-other.v 11-16,0.29476855105129135
2123,team2_stats.strikeouts-per-walk.2023,0.29439720963270727
2234,weather.surface_pressure,0.2937622970390996
477,team1_stats.opponent-double-plays-per-game.Rank,0.29368648366857414
745,team1_stats.opponent-stolen-base-pct.2023,0.293417543935058
1662,team2_stats.opponent-hit-by-pitch-per-game.Last 1,0.2929779222191923
1311,team2_stats.grounded-into-double-plays-per-game.2023,0.2926963347141159
1336,team2_stats.hits-per-9.Last 3,0.292457806275168
444,team1_stats.opponent-at-bats-per-home-run.2023,0.2921131806836388
867,team1_stats.outs-pitched-per-game.Last 1,0.29160924780672176
592,team1_stats.opponent-home-runs-per-9.Away,0.2912332920097326
1984,team2_stats.plate-appearances.Last 1,0.2912202403512429
509,team1_stats.opponent-extra-base-hit-pct.Home,0.2901475478144443
1357,team2_stats.home-adv-by-other.v 1-5,0.29009190921596956
1121,team2_stats.2nd-inning-runs-per-game.2022,0.2893311266449369
1203,team2_stats.batting-average.Last 1,0.2890696213399687
696,team1_stats.opponent-runs-per-game.2023,0.28879594360067234
211,team1_stats.hit-by-pitch-per-game.Last 1,0.2886421653823622
1519,team2_stats.opponent-6th-inning-runs-per-game.2023,0.288544988532775
1658,team2_stats.opponent-hit-by-pitch-per-game.2022,0.2883268259560998
1218,team2_stats.caught-stealing-per-game.Last 3,0.28749879586204047
2004,team2_stats.run-differential.Away,0.2874467721032591
1793,team2_stats.opponent-run-differential.Away,0.2874467721032591
1561,team2_stats.opponent-batting-average.2023,0.2871843844205659
973,team1_stats.stolen-base-pct.Home,0.28646466648660085
334,team1_stats.luck-by-other.Hi,0.28645023118410845
1293,team2_stats.first-6-innings-runs-per-game.Away,0.286103879311431
751,team1_stats.opponent-stolen-bases-attempted.2022,0.28554481964998385
689,team1_stats.opponent-runners-left-in-scoring-position-per-game.2023,0.28545467213488046
954,team1_stats.singles-per-game.Home,0.28493625289769575
1782,team2_stats.opponent-plate-appearances.Last 3,0.28453186344517656
961,team1_stats.slugging-pct.Home,0.2841798638176887
1022,team1_stats.team-left-on-base-per-game.Home,0.28407030837338065
482,team1_stats.opponent-doubles-per-game.Last 1,0.28383174900688785
1582,team2_stats.opponent-double-plays-per-game.2023,0.2836484817377065
619,team1_stats.opponent-last-3-innings-runs-per-game.2023,0.28352612447882175
1654,team2_stats.opponent-grounded-into-double-plays-per-game.Home,0.2832847263929555
1215,team2_stats.caught-stealing-per-game.Away,0.28322092613485583
1158,team2_stats.7th-inning-runs-per-game.Away,0.28282332627718887
62,team1_stats.9th-inning-runs-per-game.Away,0.2823621657389179
1484,team2_stats.opponent-1st-inning-runs-per-game.2023,0.28227874851896506
1414,team2_stats.last-2-innings-runs-per-game.Home,0.28211106060393615
969,team1_stats.sos-basic-by-other.Rating,0.2818715059849856
386,team1_stats.opponent-2nd-inning-runs-per-game.Rank,0.28175949690901675
261,team1_stats.home-run-pct.Home,0.28161606937275996
1004,team1_stats.strikeouts-per-9.Rank,0.28152160563927786
1551,team2_stats.opponent-at-bats-per-game.Last 3,0.2806030250249124
382,team1_stats.opponent-2nd-inning-runs-per-game.Away,0.2799512334644102
313,team1_stats.last-3-innings-runs-per-game.Last 3,0.27960921902128716
862,team1_stats.opponent-yes-run-first-inning-pct.Rank,0.27877711142236555
645,team1_stats.opponent-no-run-first-inning-pct.Rank,0.27877711142236555
129,team1_stats.doubles-per-game.Last 1,0.27857736385113085
2095,team2_stats.stolen-bases-per-game.2023,0.2785483175690902
1513,team2_stats.opponent-5th-inning-runs-per-game.Away,0.27826807513189805
1346,team2_stats.hits-per-run.2023,0.27765849565141454
2236,weather.vapour_pressure_deficit,0.2771873248747788
325,team1_stats.last-5-games-by-other.Rank,0.27665557313918754
936,team1_stats.season-sos-by-other.Rating,0.2764154298182459
635,team1_stats.opponent-left-on-base-per-game.Home,0.2763468887293292
1427,team2_stats.last-4-innings-runs-per-game.Away,0.2753724928439088
851,team1_stats.opponent-win-pct-close-games.Away,0.2751296219511794
841,team1_stats.opponent-walks-plus-hits--per--innings-pitched.Rank,0.27499099773463553
1591,team2_stats.opponent-doubles-per-game.Home,0.27488655501442927
281,team1_stats.in-division-by-other.Lo,0.2741937924437544
1797,team2_stats.opponent-run-differential.Rank,0.2740067603071433
2008,team2_stats.run-differential.Rank,0.2740067603071433
1521,team2_stats.opponent-6th-inning-runs-per-game.Home,0.27372445311344457
956,team1_stats.singles-per-game.Last 3,0.2736208137046241
1640,team2_stats.opponent-first-5-innings-runs-per-game.Home,0.27341122051049543
1074,team1_stats.walks-per-9.Away,0.27337902562173105
2055,team2_stats.shutouts.2023,0.27283108872261136
83,team1_stats.away-by-other.Lo,0.272633014846621
834,team1_stats.opponent-walks-per-game.Rank,0.2725541087018286
2010,team2_stats.runners-left-in-scoring-position-per-game.2023,0.272457050997503
720,team1_stats.opponent-secondary-average.Last 1,0.27243411477702023
2165,team2_stats.vs-23-30-by-other.Hi,0.27237258593217756
609,team1_stats.opponent-isolated-power.Last 3,0.2722998009039115
1943,team2_stats.opponent-walks-per-game.Last 3,0.2722943021471667
316,team1_stats.last-4-innings-runs-per-game.2023,0.27211357351542353
1976,team2_stats.outs-pitched-per-game.Home,0.2718224534071327
2093,team2_stats.stolen-bases-attempted-per-game.Rank,0.27181308226223694
131,team1_stats.doubles-per-game.Rank,0.27132120058057574
1868,team2_stats.opponent-stolen-bases-per-game.2022,0.270193014931029
1754,team2_stats.opponent-no-run-first-inning-pct.Last 3,0.2701232476716466
314,team1_stats.last-3-innings-runs-per-game.Rank,0.2697308783531451
822,team1_stats.opponent-walks-per-9.2023,0.26951314828067474
59,team1_stats.8th-inning-runs-per-game.Rank,0.26896744678499673
1740,team2_stats.opponent-last-4-innings-runs-per-game.Last 3,0.26873820701722795
1985,team2_stats.plate-appearances.Last 3,0.2685232803928516
100,team1_stats.batting-average-on-balls-in-play.Last 1,0.2681691610532631
483,team1_stats.opponent-doubles-per-game.Last 3,0.26815421490996016
724,team1_stats.opponent-shutouts.2023,0.2675956648476706
913,team1_stats.sacrifice-flys-per-game.2022,0.2673316763707851
1092,team1_stats.walks-plus-hits-per-inning-pitched.Rank,0.26729205287081564
511,team1_stats.opponent-extra-base-hit-pct.Last 3,0.26655881311629703
756,team1_stats.opponent-stolen-bases-attempted.Last 3,0.26610547947237534
1839,team2_stats.opponent-shutouts.Rank,0.2658646414143968
1539,team2_stats.opponent-9th-inning-runs-per-game.2022,0.26571545357628157
396,team1_stats.opponent-4th-inning-runs-per-game.Away,0.2653484651325878
1344,team2_stats.hits-per-game.Rank,0.26524041298051565
735,team1_stats.opponent-singles-per-game.Last 3,0.26423518621290987
591,team1_stats.opponent-home-runs-per-9.2023,0.26403909776876416
1580,team2_stats.opponent-caught-stealing-per-game.Rank,0.26394452523532613
1232,team2_stats.double-plays-per-game.Last 1,0.2634012525079599
1512,team2_stats.opponent-5th-inning-runs-per-game.2023,0.262990721414056
1935,team2_stats.opponent-walks-per-9.Last 1,0.2625525804363549
267,team1_stats.home-runs-per-9.Away,0.2622635031602177
651,team1_stats.opponent-on-base-pct.Last 3,0.2617903611738344
1588,team2_stats.opponent-doubles-per-game.2022,0.2616590976514044
2024,team2_stats.sacrifice-flys-per-game.2023,0.26160407373400996
1034,team1_stats.triples-per-game.2023,0.2609399936927809
2084,team2_stats.stolen-base-pct.Last 1,0.26063349542421443
446,team1_stats.opponent-at-bats-per-home-run.Home,0.260443307376712
1894,team2_stats.opponent-strikeouts-per-game.Last 3,0.26020795341248054
358,team1_stats.non-division-sos-by-other.Rating,0.2601094685577719
966,team1_stats.sos-basic-by-other.Last,0.26007655801921725
2030,team2_stats.sacrifice-hits-per-game.2022,0.25963510172782267
237,team1_stats.hits-per-run.Away,0.2595037720203916
760,team1_stats.opponent-stolen-bases-per-game.Away,0.2585528925922085
1393,team2_stats.in-division-by-other.Rating,0.25796060975069274
1044,team1_stats.vs-1-5-by-other.Rating,0.25744952842597285
395,team1_stats.opponent-4th-inning-runs-per-game.2023,0.25698322792631956
2112,team2_stats.strikeouts-per-9.Last 1,0.25690603303274445
51,team1_stats.7th-inning-runs-per-game.Last 3,0.2566791584670142
711,team1_stats.opponent-sacrifice-hits-per-game.Away,0.2550793780179835
1041,team1_stats.vs-1-5-by-other.Last,0.2546946591648185
90,team1_stats.batting-average.2023,0.25466517969954794
836,team1_stats.opponent-walks-plus-hits--per--innings-pitched.2023,0.2544333907441351
454,team1_stats.opponent-batting-average.Last 1,0.2543553334453155
310,team1_stats.last-3-innings-runs-per-game.Away,0.253618679888201
273,team1_stats.home-runs-per-game.2023,0.2534093411004457
230,team1_stats.hits-per-game.Away,0.2526975214192006
1787,team2_stats.opponent-rbis-per-game.Home,0.2523396880364276
1318,team2_stats.hit-by-pitch-per-game.2023,0.2516373248942887
118,team1_stats.double-plays-per-game.2022,0.2515869129294926
480,team1_stats.opponent-doubles-per-game.Away,0.25138962643099405
2054,team2_stats.shutouts.2022,0.25047579954810817
2075,team2_stats.sos-basic-by-other.Hi,0.2504716591018596
1759,team2_stats.opponent-on-base-pct.Home,0.24984618563850342
373,team1_stats.opponent-1st-inning-runs-per-game.2022,0.2496694445849581
682,team1_stats.opponent-run-differential.2023,0.24963368585566725
893,team1_stats.run-differential.2023,0.24963368585566725
543,team1_stats.opponent-grounded-into-double-plays-per-game.Away,0.2496285955842115
916,team1_stats.sacrifice-flys-per-game.Home,0.24918991293957757
1821,team2_stats.opponent-sacrifice-hits-per-game.Away,0.24835461393741684
202,team1_stats.grounded-into-double-plays-per-game.Away,0.24834910107016467
1852,team2_stats.opponent-slugging-pct.Last 3,0.24764763016709512
612,team1_stats.opponent-last-2-innings-runs-per-game.2023,0.24685434729643627
1520,team2_stats.opponent-6th-inning-runs-per-game.Away,0.24650013017176012
2174,team2_stats.vs-6-10-by-other.Rating,0.24646955523259706
409,team1_stats.opponent-6th-inning-runs-per-game.2023,0.24630378591429625
955,team1_stats.singles-per-game.Last 1,0.2461073891845336
158,team1_stats.extra-base-hit-pct.Last 3,0.24604001832951836
1097,team1_stats.win-pct-all-games.Last 1,0.2460179989887058
1131,team2_stats.3rd-inning-runs-per-game.Home,0.24596198530215024
1607,team2_stats.opponent-earned-runs-against-per-game.Last 3,0.24562079137675913
1955,team2_stats.opponent-win-pct-all-games.Home,0.24546228046324794
1109,team1_stats.yes-run-first-inning-pct.Away,0.24494172825287214
963,team1_stats.slugging-pct.Last 3,0.2448988103214398
1499,team2_stats.opponent-3rd-inning-runs-per-game.Away,0.24475612852818343
1286,team2_stats.first-5-innings-runs-per-game.Away,0.24470160695080048
1205,team2_stats.batting-average.Rank,0.24393711327249437
915,team1_stats.sacrifice-flys-per-game.Away,0.24386581644812277
1909,team2_stats.opponent-team-left-on-base-per-game.Rank,0.24362087047212908
186,team1_stats.first-6-innings-runs-per-game.Last 3,0.24355593538313486
1002,team1_stats.strikeouts-per-9.Last 1,0.24294444033279602
236,team1_stats.hits-per-run.2023,0.2428061788327913
567,team1_stats.opponent-hits-per-9.Last 3,0.24258775891452802
429,team1_stats.opponent-9th-inning-runs-per-game.2022,0.2425685934542913
945,team1_stats.shutouts.2023,0.24235452780755473
536,team1_stats.opponent-first-6-innings-runs-per-game.Away,0.2411967201950527
1276,team2_stats.extra-inning-runs-per-game.Rank,0.24064214875791765
1846,team2_stats.opponent-singles-per-game.Rank,0.24050260062911655
758,team1_stats.opponent-stolen-bases-per-game.2022,0.24022128968498666
275,team1_stats.home-runs-per-game.Home,0.2401857427485395
2097,team2_stats.stolen-bases-per-game.Home,0.24011057905690983
1090,team1_stats.walks-plus-hits-per-inning-pitched.Last 1,0.2398353287260954
1609,team2_stats.opponent-errors-per-game.2022,0.23916889952401163
432,team1_stats.opponent-9th-inning-runs-per-game.Home,0.238354316333605
584,team1_stats.opponent-home-run-pct.2023,0.23832923364529204
1253,team2_stats.earned-runs-against-per-game.Last 1,0.23728154727977166
1719,team2_stats.opponent-isolated-power.Last 3,0.23696368978826846
2182,team2_stats.walks-per-9.2022,0.23652119172835906
2176,team2_stats.walk-pct.2023,0.2363842580737972
12,team1_stats.2nd-inning-runs-per-game.2023,0.23547133623765168
1758,team2_stats.opponent-on-base-pct.Away,0.23513218913479328
712,team1_stats.opponent-sacrifice-hits-per-game.Home,0.23489464007237665
1776,team2_stats.opponent-outs-pitched-per-game.Rank,0.2346855864981121
1444,team2_stats.luck-by-other.Hi,0.23467701158076418
