feature_index,feature,importance
361,team1_stats.on-base-pct.Away,0.5824269793506275
1835,team2_stats.opponent-shutouts.Away,0.5818916219294233
1372,team2_stats.home-run-pct.Last 1,0.5799785453088698
566,team1_stats.opponent-hits-per-9.Last 1,0.5794946794379479
1760,team2_stats.opponent-on-base-pct.Last 1,0.5786951134491571
148,team1_stats.errors-per-game.Away,0.5761149995270037
127,team1_stats.doubles-per-game.Away,0.5757448355071659
295,team1_stats.isolated-power.Rank,0.5731099375099891
1484,team2_stats.opponent-1st-inning-runs-per-game.2023,0.5722884260742308
1381,team2_stats.home-runs-per-9.Rank,0.5710667868851804
1698,team2_stats.opponent-home-run-pct.Last 3,0.5704487765601653
2188,team2_stats.walks-per-9.Rank,0.5702876880936438
1893,team2_stats.opponent-strikeouts-per-game.Last 1,0.56891393255407
794,team1_stats.opponent-team-left-on-base-per-game.2023,0.5679467021726178
603,team1_stats.opponent-home-runs-per-game.Rank,0.5648024154768991
2057,team2_stats.shutouts.Home,0.5644685938739402
1819,team2_stats.opponent-sacrifice-hits-per-game.2022,0.5642610108339955
1055,team1_stats.vs-23-30-by-other.Hi,0.5625066467596959
810,team1_stats.opponent-triples-per-game.Home,0.5620846313622342
2083,team2_stats.stolen-base-pct.Home,0.5597506692663217
608,team1_stats.opponent-isolated-power.Last 1,0.5577016159282575
106,team1_stats.caught-stealing-per-game.Home,0.556947822333553
725,team1_stats.opponent-shutouts.Away,0.5569016385952457
284,team1_stats.in-division-sos-by-other.Hi,0.5554039723917092
1131,team2_stats.3rd-inning-runs-per-game.Home,0.555247223900433
95,team1_stats.batting-average.Rank,0.5545252637904333
1813,team2_stats.opponent-sacrifice-flys-per-game.2023,0.5537750201622993
477,team1_stats.opponent-double-plays-per-game.Rank,0.55297508532627
1036,team1_stats.triples-per-game.Home,0.5527703693600262
45,team1_stats.6th-inning-runs-per-game.Rank,0.5524814893744201
511,team1_stats.opponent-extra-base-hit-pct.Last 3,0.5519374011825848
930,team1_stats.schedule-strength-by-other.Rank,0.5517632212860978
526,team1_stats.opponent-first-4-innings-runs-per-game.Rank,0.5514952365473125
337,team1_stats.luck-by-other.Rank,0.5501491859502604
1060,team1_stats.vs-6-10-by-other.Hi,0.5495253807842865
1705,team2_stats.opponent-home-runs-per-9.Last 3,0.5493154654083345
1195,team2_stats.away-by-other.Rating,0.5489200679698452
244,team1_stats.home-adv-by-other.Lo,0.5488318553526755
451,team1_stats.opponent-batting-average.2023,0.5483975426598636
18,team1_stats.3rd-inning-runs-per-game.2022,0.5464505752658587
1750,team2_stats.opponent-no-run-first-inning-pct.2023,0.5464310447712757
1967,team2_stats.opponent-yes-run-first-inning-pct.2023,0.545308453106186
2210,team2_stats.win-pct-close-games.2022,0.5433615710404133
1020,team1_stats.team-left-on-base-per-game.2023,0.5424365063920592
2114,team2_stats.strikeouts-per-9.Rank,0.5405873136106919
1518,team2_stats.opponent-6th-inning-runs-per-game.2022,0.5399580652119967
1166,team2_stats.8th-inning-runs-per-game.Home,0.5389729716979742
430,team1_stats.opponent-9th-inning-runs-per-game.2023,0.5381968701298213
568,team1_stats.opponent-hits-per-9.Rank,0.5347907873559441
868,team1_stats.outs-pitched-per-game.Last 3,0.5342130719906537
1510,team2_stats.opponent-4th-inning-runs-per-game.Rank,0.5340158716961023
1892,team2_stats.opponent-strikeouts-per-game.Home,0.533533744016398
102,team1_stats.batting-average-on-balls-in-play.Rank,0.5327667987161361
2088,team2_stats.stolen-bases-attempted-per-game.2023,0.5317402291780959
1489,team2_stats.opponent-1st-inning-runs-per-game.Rank,0.5311327035302449
